O43920	0.20217536,-1.0919336,-0.7057722,-0.6602588,0.8830028,0.35965884,0.49568444,-0.4070575,-0.09661413,1.2154955,0.39071903,0.011296088,0.26198936,-0.3831732,-0.46535712,-0.44381607,-0.24596058,-0.8131302,0.058361556,-0.6563915,-0.61437726,0.07179257,1.078309,0.03554594,-0.8493828,-0.12508908,0.16320255,-0.88237417,0.57610625,0.07468213,-0.026631122,-0.14350682,0.60992026,0.22575046,-0.11846001,-0.27691868,0.13013871,0.04847629,-0.54456925,-0.26580802,-0.13187087,-0.5074155,-0.5767383,-0.3179255,0.2248899,-0.37530032,-0.3935013,-0.28564793,-0.46265003,0.10423584,1.0746071,0.37652054,0.30310673,-0.06177683,0.3104467,0.13779438,-0.20865391,0.49406186,-0.7251626,0.79230607,0.36767688,0.31307343,0.045956798,-0.124091,0.31043994,0.2379136,0.46426857,1.0004592,-0.74518025,-0.2662809,0.11368896,-0.3552477,0.1350503,0.6826949,-1.078303,-0.322971,0.17547686,-0.39179263,-0.36556372,-0.9004118,0.13421154,0.0973003,-0.062367417,-0.1622389,-0.66922677,0.41037652,-0.0073509514,-1.1694336,-0.2417202,-0.40542606,0.016351921,-0.22441924,-0.11368555,1.1953713,-0.050406583,-0.17654428,0.6042089,-0.0678089,-0.34406167,-0.3375326,-0.33353165,-0.21510658,-0.17949884,-0.45737815,0.19099964,1.6051948,-0.51019055,-0.3423968,-0.29399347,0.2965221,-0.03545534,0.3532926,0.18628998,0.004649958,0.08071412,0.9396505,-0.714166,-1.3610581,-0.7759238,0.507355,0.012490536,0.27133644,-0.8341495,-0.13342668,-0.10865988,0.89166826,-0.00971126,0.25880587,-0.6911371,0.51645696,-0.48680234,-0.1440274,0.4372491,0.6330397,0.38573015,-0.75253755,0.7145158,0.3786777,0.04001292,1.2231367,0.0200753,-0.060777012,-0.60312873,-0.036796607,-0.1216379,0.9540326,-0.4450403,0.13894667,0.3961,0.012589375,0.55392927,0.44502866,0.22048432,-0.63900644,0.179102,0.64892876,-0.83443445,-0.18726687,0.20586595,0.49349788,-0.9725151,-0.6112162,-0.1927366,-0.450533,-0.3614034,-0.71102935,-0.9471105,0.6716504,0.08322044,0.030591719,0.41024202,-0.23251756,0.26022908,-0.6582722,0.14352416,0.29501045,-0.9369421,0.4807232,-1.253406,-0.2661213,0.35607225,0.46552253,0.14377353,-0.20888849,-0.23753388,-0.65625226,0.79767513,0.52021056,0.32856965,0.27712008,0.013716134,0.2529285,0.6758237,0.39874652,0.7028279,-1.0216917,0.05050403,0.09042687,-0.19293532,0.008809461
O43677	0.2284633,-0.9644166,-0.72865576,-0.8450252,0.36238375,0.06684612,0.36373794,-0.014365456,-0.09103171,0.8706764,0.10653172,0.081086025,0.41553423,-0.53284466,-0.3644957,-0.30480418,-0.35637042,-0.84563804,0.25239775,-1.0874964,-0.7111929,-0.08797724,1.0948398,-0.0378232,-0.27849638,0.06722339,0.01205332,-0.54486716,0.39097303,0.026491987,0.19744319,0.1005871,0.120628454,0.3846197,0.18150409,0.031058604,-0.04578697,-0.030091885,-0.29812145,-0.18134797,-0.21230482,-0.67271173,-0.8488953,-0.36067545,0.54284614,-0.16514641,-0.7813823,-0.2612631,-0.4049849,0.2829098,0.88898844,0.32570174,-0.048346534,-0.2361999,0.42033243,-0.082578525,0.01734307,0.096239805,-0.7471889,0.5221668,0.4831137,0.23664176,0.029429011,-0.27173227,0.23824418,0.046862543,0.6390686,0.798787,-0.6885861,-0.049444277,0.055901133,-0.5508398,0.58056116,0.3885533,-0.89745796,-0.2182898,0.12726465,-0.14008857,-0.54985523,-0.48749274,0.2220777,-0.11518335,0.20968081,0.073868886,-0.57057476,0.67881894,0.44660538,-1.4028046,-0.083108135,-0.82655597,0.10672632,-0.40672353,0.06577287,0.81986433,0.2831298,-0.039071534,0.5707831,0.13068579,-0.38876024,-0.3114451,-0.5047352,0.020736126,0.026911348,-0.45923793,0.44358808,1.4363533,-0.7947964,-0.06904157,-0.09954234,0.5828569,0.44771278,0.44223607,0.17081837,-0.13077618,0.05860909,1.009821,-0.87990296,-0.96847415,-0.6587771,0.4458236,0.05106674,0.21606682,-0.95836914,0.008556562,-0.4534212,0.9728403,-0.021967798,0.4399445,-0.42588946,0.6536094,-0.46114364,-0.3103546,0.11606123,0.6589,0.2439453,-1.1700958,0.98627615,0.5024729,0.15182443,0.99126375,0.17365593,-0.52854085,-0.3157469,0.047602545,0.21586299,0.7305454,0.020036861,0.026255226,0.5201263,-0.12430914,0.19508617,0.3716897,0.047969263,-0.7332195,0.14291218,0.75057745,-1.2955595,0.026061142,0.46917668,0.22377522,-1.3805478,-0.41909608,0.19680633,-0.68415827,-0.32312238,-0.56815374,-0.60881233,0.66900647,0.331847,0.11203063,0.3011721,-0.27056646,0.31715912,-0.48495495,0.019390324,0.14308552,-1.2285258,0.4937633,-0.82391083,-0.60289735,0.38755593,0.4507493,0.024715839,-0.04746978,-0.26225626,-0.9419567,0.6477479,0.7906893,0.26981825,-0.07053024,-0.0017922124,0.62362003,0.4904296,0.6341133,0.26111612,-1.304911,-0.093625724,0.28587922,-0.020291226,0.27842015
O95178	0.49450862,-0.58969843,-0.832775,-0.77256167,0.43658328,0.436008,0.16235599,-0.07622344,-0.35603833,0.9984786,-0.23993798,0.15840535,0.043860015,-0.4934584,-0.6154853,-0.13527036,-0.4052239,-1.0837222,0.109057106,-1.1698087,-0.9650195,0.17633377,0.8287474,0.31549895,-0.5750133,-0.18278952,0.030109983,-0.8990733,0.65768355,-0.10504266,-0.026424253,-0.15899757,0.36270306,0.22640881,0.3382376,-0.045976747,0.009476531,0.08965876,-0.48033294,0.16526754,-0.08367493,-0.7995706,-0.34835956,-0.3423446,0.3811856,-0.3960073,-0.52161324,-0.32578784,-0.69698536,0.26029417,0.9050388,0.31308138,0.014208164,-0.1899841,0.20074916,-0.0011785525,0.12072484,0.22617641,-0.91202915,0.39586845,0.32004064,0.32312706,0.24737939,-0.36293992,0.28696117,0.16935462,0.6006349,1.0408156,-1.1625683,-0.036287207,0.26602358,-0.76606953,0.120212294,0.40621167,-0.61668944,-0.10553778,0.26019162,-0.391615,-0.119349144,-0.13069846,0.07752586,0.14914697,0.27203384,0.09388202,-0.66755533,0.49418795,0.071869954,-1.2937263,-0.38866052,-0.68785036,0.11526669,-0.12151372,-0.2745306,0.8134229,0.029544426,0.19289866,0.45567945,0.25918034,-0.30947894,-0.09320768,-0.43876114,-0.05671236,-0.2321487,-0.24300902,0.19658817,1.3837547,-0.72650516,-0.3272682,-0.0054963976,0.562255,0.3698533,0.36261958,0.13717398,0.0467998,0.32887065,0.8818994,-0.51304924,-1.104941,-0.85402274,0.46951893,-0.038919892,0.05013464,-0.86284,0.10102803,-0.21002571,0.9658005,-0.25292987,0.28791502,-0.43764928,0.5848356,-0.5012652,0.22179459,0.35402364,0.8074806,0.20948088,-0.99984,0.83518416,0.4235395,0.22578628,1.1205078,0.22303614,-0.35875142,-0.23138794,0.22570781,0.15196434,1.0530022,-0.0873445,0.4468188,0.63228077,0.022886854,0.48234323,0.4289471,0.15100683,-0.8648392,0.39130086,0.5612107,-1.2706199,-0.48548836,0.46283358,0.21289884,-1.0837059,-0.41582602,0.21451779,-0.9414716,-0.852086,-0.6228043,-0.4437346,0.7549683,0.21322338,-0.2985813,0.68560916,-0.39771578,0.34076062,-0.6116238,0.26473415,0.5567112,-1.12313,0.59177744,-0.5932279,-0.38644668,0.46809232,0.947141,0.36135188,-0.2565722,-0.070257306,-0.9384178,0.4220709,0.7051381,0.09992813,0.14623822,-0.17287847,0.44738534,0.4816192,0.22147219,0.626109,-1.5252956,0.1422916,0.07596744,0.064259104,0.45713198
O60508	0.62490726,-0.64054996,0.06579776,-0.80278766,0.28201315,-0.33646992,0.022793239,-0.3421763,-0.2731136,0.27404243,-0.6865667,0.42319587,-0.05078062,-0.22074309,0.17960414,-0.010563187,-0.3784933,-0.9978547,0.05003647,-0.108547784,0.1256472,0.33151028,0.8903554,0.29331705,-0.56417906,-0.13658074,0.34355378,-0.54125184,-0.30617014,0.09630632,-1.061371,0.11282579,-0.025152685,0.44591576,-0.008919579,0.4225613,0.9089964,-0.5632515,-0.34188184,-0.97804284,-0.21056627,-0.4441626,-1.232526,-0.0963754,-0.2983657,-0.2514449,-0.61325455,-0.14975104,0.4531824,0.38933846,0.9103534,-0.24190018,-0.31387535,0.15634474,0.6659616,0.6041407,-0.3955557,0.10619127,-0.3570681,-0.20957652,-0.15731542,-0.037688408,0.076160885,-0.18655577,0.19490343,0.90966755,0.94538397,0.29157326,-0.19966896,0.42755455,-0.31626233,-0.24539687,-0.27111852,0.63282055,-1.0380054,0.6985775,-0.19636281,-0.8785602,0.07654599,-1.2655125,0.03683095,0.4141833,-0.9820072,0.6972119,-0.36508864,0.38410425,-0.036872216,-0.6387142,-0.29132888,0.4838732,0.50969785,0.41949445,-0.4090897,0.9744967,-0.029456383,-0.11277444,0.22401457,-0.056852065,-0.12854646,-0.8736386,-0.9993667,0.2962725,-1.341714,-0.3440517,0.8364411,1.0523158,-0.82088995,-0.24227633,0.08199161,1.0073446,-0.17666835,0.10897731,0.36155277,-0.19157615,0.48164973,0.8016344,-0.21595031,-0.2626193,-0.39549917,-0.04448525,0.4446981,0.68807346,-1.5235832,-0.39879692,-0.3019898,0.28437582,0.18150477,0.63578206,-0.6857549,0.017474731,-0.33717695,0.39396778,-0.0801583,1.0865258,0.13136384,-0.46001968,0.5767199,0.48486304,0.20323983,1.0946413,0.42612097,-0.27365196,-0.6386724,0.85986596,0.22552554,1.014363,0.44557276,0.93697286,0.4126941,0.8241623,-0.48191932,0.32787517,-0.2756743,-0.7574945,0.27681434,0.20713568,-0.11987231,-0.3743667,-0.7156997,-0.13747345,-0.36072508,-0.7439276,0.56466067,-0.22133486,-0.4242798,-0.585759,-0.9857631,-0.011830774,0.40389863,0.09469406,-0.38846883,-0.72904146,-0.106672995,-0.051386278,0.90722233,0.35958737,-0.39580882,0.06543037,-0.27064064,0.014776768,0.430155,-0.37306356,-0.32837716,-0.4871109,-0.31823006,-1.3170593,0.89065945,0.20668489,0.016021015,0.33887666,-0.6024089,0.12344147,0.8033318,0.24602188,0.44684535,-0.782473,0.1815918,0.4494269,0.30902827,0.5547813
P41223	0.02962736,-0.7768332,-0.06262761,-0.12845728,-0.07423241,-0.92948955,-0.62927485,-0.039895736,0.23355566,-0.19577925,0.019079434,0.15172327,0.18380912,-0.5600584,-0.42571762,-0.6360885,-0.16673432,-0.24484453,0.64538157,-0.4740209,-0.5264177,0.5601155,0.5502871,0.5402293,-0.43889645,0.88789636,-0.035410274,-0.77594537,-0.31172392,0.1984286,-0.5736357,0.57024044,-0.45360798,-0.032717377,0.01360933,0.18685521,0.5343155,-0.8210981,0.12260204,-1.0467724,-0.021254156,-0.99649864,-1.0703727,-0.65836,-0.12578833,0.44216082,-0.7124984,0.27519464,0.11110927,0.7939525,1.5614789,0.006116045,-0.535149,0.36955792,0.5625082,-0.3537422,-0.4628502,-0.78824687,0.16093898,0.23094249,0.78010494,0.24783325,-0.056548253,-0.3629323,-0.72130483,-0.32683355,0.8918249,0.1094281,-0.025128782,0.14487362,-1.2506672,-0.1810611,-0.17864208,0.33670866,-0.7516202,0.00073604286,-0.10213895,-0.5896626,-0.76359886,-1.075665,-0.32508734,0.78356105,-0.4165201,-0.17451826,0.15812223,0.49723396,0.27295184,-1.1957949,-0.16652553,0.790928,0.4449365,-0.46070048,0.73698205,0.98144376,-0.09982155,0.29900733,-0.48599014,-0.027605213,-0.4466408,-0.6449015,-0.38578752,0.29695773,-0.73584616,-0.42048734,1.1892468,1.6918783,-1.1451359,-0.34442052,0.40564135,0.74699783,0.5923008,0.21091892,-0.52743274,-0.7944446,0.39125162,0.77996963,-0.13533506,-0.30323687,-1.020722,0.06277108,0.41353464,0.41528264,-1.1038243,0.4368518,-0.5282117,0.13230616,0.25404415,0.48242527,0.34622782,-0.12910536,-0.5738641,0.2506383,-0.27786037,0.763512,0.15117891,-0.39052585,0.7737072,0.892172,0.38154632,0.9672635,0.6999485,-0.023857323,-0.8696567,0.29045132,1.0254724,0.49177468,0.59723544,0.5998207,0.016040234,0.46207246,-0.06830294,0.15675685,0.2808967,-0.8897847,0.09362704,0.057596542,-0.719881,-0.105444446,0.012039625,-0.4631937,-0.2753617,-0.71268314,0.23277792,-0.17580236,0.19910908,-0.2894197,-0.31502268,0.14170487,0.5371937,-0.07849176,-0.17473327,-0.052222285,0.14348002,0.5601431,0.21323612,0.30186146,-0.73947346,-0.43553254,-0.33642104,-0.15181203,0.31215426,0.045639154,0.41128924,-0.19994907,-0.13691805,-1.1693032,0.43025294,0.4369379,-0.094338484,-0.2573019,-0.7800291,-0.23387958,0.2993291,0.27145573,0.18752183,-0.19410829,0.4891101,-0.11495393,0.17035845,0.96430296
P14927	0.30948776,-0.060919985,-0.10832564,-0.28472003,0.15473405,-0.1280308,-0.049771428,0.6762681,-0.20250551,1.3492042,0.37905943,0.1413656,0.7711245,-0.21964155,-0.08603527,0.2507303,-0.4408867,-1.1618464,0.1490276,-0.8697928,-0.09427917,0.27399123,0.56095135,0.4417797,-0.6345875,-0.6586329,-0.013948724,-0.90096754,0.66275316,-0.6103979,-0.08369431,-0.010940975,0.11718894,0.5890159,0.39571154,-0.50853443,0.11252828,0.13125144,-0.8658436,-0.6901437,0.13241434,-0.32307392,0.40621194,-0.30108708,0.42069784,-0.18394569,-0.44930625,0.22770117,-0.8691944,0.044146482,1.0966446,-0.58962995,-0.08473178,-0.4184075,-0.1350545,-0.13882498,0.04166828,-0.29033676,-0.94634724,-0.09579007,0.4114028,0.20333631,0.065741844,-0.5973055,1.2907087,0.92801166,0.24348588,0.8217696,-0.92350936,-0.017950034,-0.011371184,-0.1326699,0.42683655,0.458251,-0.6622702,-0.6754202,0.33059755,-0.15703772,0.6615872,-0.38531354,0.052381307,0.06139439,0.32037055,-0.5623747,-0.3430632,0.50875723,-0.21203431,-1.3681496,-0.46426865,0.0028089301,-0.13237743,-0.030884895,-0.12315551,0.79151857,0.053485,0.8121801,0.8518623,0.84258103,-0.06270163,-0.609611,-0.46075422,-0.28279313,-0.37710345,0.0155505175,0.23995797,1.0893781,-0.35811093,-0.25996664,0.38065523,0.30900466,0.4640703,0.38491857,0.14532264,0.72112757,0.3385894,0.722906,-1.0926856,-1.2966975,-0.684578,0.020555252,0.18771856,0.09389694,-1.0491562,-0.051347647,-0.08403328,0.82974225,0.15780519,-0.4230775,-0.49283946,0.36178726,-0.58548844,0.27467188,0.26551217,0.6723639,0.4966538,-0.74239844,0.9895002,-0.22689365,-0.5234102,1.1784153,-0.31094313,-0.09014057,-0.54590404,0.3691701,-0.22052808,0.70881927,-0.3398918,0.08360018,0.12571672,0.30360386,0.11021628,0.045737866,0.07048136,-0.028449973,0.25142106,0.4649041,-0.63916934,0.22892661,0.11886943,0.7387468,-0.8497793,-0.5500415,-0.21036312,-0.8647081,-0.21814367,-0.47177702,-0.18261881,1.4080139,-0.12866123,-0.43225387,0.6707435,-0.384039,0.8682119,-0.42689547,-0.32840693,-0.23950611,-0.66230315,0.9769855,-1.1089449,-0.39553097,0.6143174,0.06296536,0.36371106,-0.36019343,0.08221126,-0.69078636,0.07403857,0.13172123,0.3060086,0.2131507,-0.5251052,0.3660194,0.72460145,-0.04089878,0.8718839,-1.5623665,-0.36363617,0.28239903,-0.2460085,0.034165222
O14957	0.6821368,-0.27437767,-0.43092087,-0.76568085,0.22634923,-0.48214197,0.4309093,0.022875184,-0.15570731,0.4668468,-0.27343768,-0.191489,0.7738344,-0.75636905,0.09209297,0.37157014,-0.67515856,-1.3015424,-0.14470088,-0.9562891,0.00033731447,-0.39039773,0.417285,0.13517824,-0.52013665,-0.2977249,-0.0021730792,-0.3770806,0.38734967,-0.771364,0.20000637,0.102927215,0.034779694,0.3121112,0.064816706,-0.39964515,-0.05975139,0.6060274,-0.884317,-0.2269895,-0.43400508,0.1305974,-0.4940076,-0.16279066,0.7366441,-0.69183606,-0.65343773,0.2312109,-0.64082843,0.5750608,0.6517934,-0.92093205,-0.21166877,-0.5005205,0.32403418,-0.08972028,0.13760552,-0.0029870542,-1.4793427,-0.15863006,0.23499686,-0.30628124,0.312191,-0.26098737,0.22676885,0.6214577,0.92549914,0.3857375,-0.5751731,-0.2981501,0.03391721,-0.56654096,0.50641066,0.4966442,-0.42261583,-0.038648248,0.17897134,0.4760683,0.0956827,-0.054448336,0.24308202,0.3935111,-0.2038346,-0.10566381,-0.75078773,0.7551052,0.065605976,-1.6352084,-0.28320682,0.16727778,0.08841389,-0.2616346,0.3113896,0.72894067,0.48409462,0.3594418,0.39416158,-0.027816983,0.081709385,-0.87605244,-0.027879283,0.3948457,-0.41407385,-0.9346248,-0.0491339,0.9369371,-0.22949627,-0.3577424,-0.03102425,0.3285745,0.9323161,0.15040714,0.37525743,0.70504254,0.024141075,0.86044383,-0.88097054,-0.514136,-0.08397584,0.15580006,0.0026180397,0.2821773,-1.4212427,-0.2901129,-0.39910132,0.570228,-0.14201008,0.025516035,-0.42991304,0.71110064,0.17073956,-0.35302088,-0.16864802,0.38974926,0.4388109,-0.785834,0.78099734,0.17789616,0.102401264,1.1552867,-0.2728066,-0.5107536,-0.36271217,0.2432457,0.09505645,0.406001,-0.68390566,0.46350908,0.5638643,-0.11991449,-0.44860095,0.2598852,-0.11618047,-0.3523286,0.25643116,0.32086545,-0.8989229,0.120661795,-0.2445385,0.4052305,-1.0639578,-0.37498346,-0.44105816,-1.0458646,-0.5817849,-0.73022896,0.33966154,0.8189112,0.7875536,0.15520182,0.39204225,-0.94482297,0.67361516,-0.48511392,0.008444083,0.35324278,-0.9595189,0.4850158,-0.6098489,-0.9926454,0.13491844,0.122640744,-0.19817558,-0.5786506,-0.002231094,-0.90021443,0.8473858,0.5864172,-0.0045229937,0.17992668,-0.12384704,0.3531931,0.27908903,0.4606218,0.73989385,-1.5011404,-0.2304771,0.69072,0.3484749,0.43961954
O14949	0.33790615,-0.20943198,-0.27553096,-0.89513016,-0.13267937,-0.16630676,0.07095397,0.36311087,-0.2767383,0.7862219,-0.0096515715,0.14342141,0.90909034,-0.493882,0.1227866,0.004561545,0.31613076,-1.0318078,0.037997,-0.6149188,-0.29815555,-0.19455284,1.1465017,0.5470995,0.24642052,-0.3445559,-0.49942127,-0.029830245,-0.12538187,-0.7448756,-0.033964243,-0.024781482,-0.42739028,0.2512866,0.7311552,-0.8139841,-0.4910032,0.21816264,-0.3654207,0.4704486,-0.6818659,-0.13446914,-0.36826417,-0.8166021,0.830463,-0.68164235,-0.8851603,-0.09247232,-0.3165814,0.35358077,0.57195824,0.07828088,-0.38506383,-0.14305557,0.0063801403,-0.6382382,-0.23342945,-0.5947225,-1.3400187,0.45561606,0.7458933,-0.87937605,0.16751811,0.40891477,1.0358857,0.7646816,0.4814406,0.39628103,0.07654301,0.2710428,-0.022231719,-0.29137337,0.3257938,0.19441405,-0.8632643,-0.9995487,0.15955187,-0.03409979,0.22475874,0.05320383,0.44865155,-0.6251913,-0.2473378,-0.29603204,-0.6905202,0.3662105,0.6300329,-1.5688493,-0.07619769,-0.30039138,0.5623162,-0.031878304,0.0038702835,0.6595891,0.7581266,0.37426746,0.67397034,0.9918882,0.32918927,-1.042841,-0.7197206,0.7508566,0.06864775,-0.2814603,-0.08455699,0.9608193,-0.5225546,0.29453978,0.10308464,-0.038051043,0.58505034,0.06817831,0.5337509,0.27465138,-0.22266465,1.2339718,-1.0661057,-0.6189115,-0.26451227,0.75005144,0.14713028,-0.14330725,-1.5535179,-0.20593522,-0.34678158,0.47574592,-0.030232696,0.29202276,-0.6962697,0.8747051,0.04826771,-0.9046012,0.0909059,0.30947348,1.2587602,-0.77231145,0.5727119,0.29937482,0.31878936,0.71273154,0.080767885,-0.5768968,-0.21335508,0.22158311,0.32706186,0.09272337,-0.5239799,0.03521342,-0.22336306,-0.03693631,-0.38444567,0.09622398,-0.32054067,0.2605633,0.11845142,1.6174693,-0.8282317,0.32656085,-0.121678926,0.44355422,-1.3581842,-0.19651152,0.12268835,-0.14346343,0.12153077,-0.941382,-0.61157066,0.75363976,0.27553236,-0.1631843,0.6622237,-0.5226546,1.1360205,0.25899854,0.13142502,0.56987804,-0.5195619,0.70506305,-0.7802447,-1.0663462,-0.11193859,-0.2672406,-0.15534355,-0.9829877,-0.35612103,-0.2963912,0.74229497,-0.0128285885,0.39631385,0.24179196,-0.995918,0.24652976,0.3448954,0.62822825,0.087379724,-1.028888,-0.80510455,0.41389954,-0.45048198,0.6722227
O43929	1.2596018,-1.0826786,-0.23351762,0.7224986,0.97027993,0.18771362,0.07238764,0.196695,0.31843743,-0.60900503,-0.80215067,0.4309816,0.6101938,-0.48680714,-0.4101213,-0.32954177,0.12544337,-0.6224295,0.2614365,-0.6742592,-0.7043685,-0.048076678,0.37481883,6.0162733e-05,0.25279444,-0.31770712,0.11259751,-0.522115,0.027479915,0.68427306,0.026718277,-0.0011529925,0.020465968,0.8634336,0.2643081,0.21342553,0.4074788,0.59861076,-0.54869217,-0.49544504,-0.25361127,0.18291898,-1.8182315,0.735261,0.1825302,-0.051484562,0.00727497,0.3423417,-0.33697647,0.6751959,-0.04443146,0.78420115,-0.58040094,0.08353633,0.23867492,-0.02889778,-1.1403694,-0.11630832,0.22087146,-0.72182155,0.31823602,0.833687,-1.0005327,-0.62839913,0.020865636,0.5748364,0.40769556,-0.2509182,0.2110179,-0.6746627,-0.5183039,0.39787734,-0.39622536,-0.03830035,-0.5638181,-0.5049396,1.067956,-0.4553619,0.010924484,0.13655995,-0.2733419,0.08706715,-0.8990433,-0.2269197,-0.3486912,-0.24520709,0.041576162,-0.79695547,-0.058570985,0.37374946,0.1458216,0.52569854,-0.011006074,0.8156531,-0.05011306,-0.38592348,-0.548444,-0.3086212,-0.2633531,-0.07937134,0.15502022,0.024877837,-0.07462512,0.04712144,0.09109552,0.7395592,0.27770832,0.4340569,-0.14128214,0.26711306,-0.7038274,0.2639072,0.22629032,-0.2553005,0.56972855,-0.8619056,-0.9626749,-0.1964948,-0.29209015,0.28671506,0.45317534,0.6370366,-0.698079,-0.23886521,-0.9279639,0.3775799,-0.19218048,0.37098402,0.035813045,-0.23012936,-0.5459239,0.397588,-0.43762183,0.9090221,-0.00030808023,-0.28166443,0.60800767,0.32503444,0.535944,0.5969049,1.4085668,-0.18836863,-0.53119344,1.3194487,0.6811645,1.5722852,-0.59706867,0.5787666,-0.32207003,0.36013678,0.06406011,0.12229088,-0.20453452,-0.46071362,0.091614075,0.08238798,0.09505531,0.55951345,-0.68517303,-0.55573297,-1.1669075,0.06280494,0.5777213,-0.6369126,0.22422598,0.077322744,-0.1479217,-0.18715295,0.037251983,-0.29690826,0.56235784,-0.6047799,0.16898574,0.5474715,0.7973217,0.16710253,0.105514094,-0.25472328,-0.33044615,0.7032814,0.57882226,0.17375891,-0.073344,-1.2253962,0.24381322,-1.224111,0.004077447,0.31602287,-0.16115306,-0.21981391,-0.47559822,-0.03663306,-0.534032,0.53150105,-0.47744855,-0.7685961,-0.33397573,-0.024740754,0.19671674,0.49566677
Q7L590	0.91067195,-1.0339324,-0.33386013,-0.11229054,1.2587016,0.27197453,-0.3094275,0.48587132,0.2308856,-0.56732464,-0.6663054,0.5397109,0.27734074,-0.68430966,-0.7039439,-0.6285784,0.12987441,-0.61191225,-0.13650653,-0.65982926,-0.53860265,0.6280652,0.9176875,0.40827075,-0.33927658,-0.026172437,0.22306657,-0.8931052,-0.15697834,0.5990263,-0.6327801,-0.2266874,-0.044596598,0.39744502,0.39771253,-0.4433291,0.77917624,0.21130668,-0.8059393,-0.43582836,-0.31096864,0.65250564,-2.2898862,0.6132864,0.16460562,0.1404674,0.59290093,0.6956036,-0.17758934,1.070947,-0.098797,0.73736066,-0.3666459,0.43068036,0.03375339,-0.5498496,-1.2477151,-0.1270081,-0.096341,-0.13572021,0.3492352,0.65612435,-0.69802606,-0.07784984,0.24149443,0.5227593,0.04823499,-0.21633756,0.16478023,-0.74048156,-0.5901551,0.55303854,-0.54732573,0.43524653,-0.9630547,-0.6059352,0.5665541,0.17887597,-0.15121497,0.20231342,-0.40787882,0.48002085,-1.0042788,-0.059375186,-0.0490592,-0.21792296,0.29743963,0.17579624,-0.4235475,0.92909664,0.59543085,-0.24059124,0.30290863,0.7818332,-0.22184566,-0.3717038,-0.64726967,0.12389032,0.2923792,0.121084504,-0.074609466,0.027510691,0.07845974,0.035456967,0.21344353,0.035173867,0.243566,-0.08704811,0.18146864,0.42558396,-0.5908559,0.62771875,-0.02419091,-0.42621374,0.10524114,-0.32836586,-0.423674,-0.06061733,-0.5615115,-0.35253435,0.21542442,0.4071913,-0.939619,-0.05770135,-0.9553866,0.29771268,-0.15659867,-0.2921641,-0.03169726,-0.3195339,-1.1761477,-0.7631639,-0.0028026723,0.54846245,0.37640247,-0.15938568,0.38501447,-0.17822099,0.09817007,0.35588154,1.0621324,0.6497588,-0.109597534,1.0146546,0.0834258,1.1845949,-0.5015092,0.15712914,-0.14513497,0.97866076,-0.61262345,-0.065469384,-0.3850618,-0.5117591,0.04326374,0.1422899,-0.03192734,0.16802318,0.38748932,0.16653942,-1.2107466,0.018061645,0.767191,-0.34655088,-0.12792455,-0.40134388,-0.25974753,-0.5290538,0.12512353,-0.14732173,0.71981514,-0.87577766,-0.2961933,-0.07700339,0.060687747,-0.060529064,0.048634406,-0.24816713,-0.56136686,0.022298861,-0.262346,0.18221675,-0.11412605,-0.76614106,-0.5209531,-1.1841432,-0.13457167,0.33147815,-0.3343124,0.23615989,-0.60833436,-0.052436374,-0.06476712,0.697225,0.39460176,-0.50381243,-0.052689202,-0.28051183,0.7650026,0.83461875
